mode,valid,budget_ms,seed,n_cells,n_eval,n_cal,n_sel,rho_mean,R_cert_bound,viol_certified,ndcg_certified,viol_static,ndcg_static,abstain_frac,deploy_signature,cert_upper_bounds_realized
selection,True,120.0,23,8,1585,500,500,3.6421189014204987,0.5560886316497788,0.0,0.6060119000118039,0.04794952681388013,0.6368129297149656,0.4725552050473186,external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|rrf_dense_e5_base_v2_pre|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|bm25_post|external_qwen3_embedding_06b_pre,True
as-released,False,120.0,29,8,1584,501,500,3.6872257928348118,0.5042925310012836,0.0,0.6082027846234844,0.041035353535353536,0.6409832478797257,0.48674242424242425,external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|weighted_dense_e5_base_v2_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post,True
union,True,120.0,29,8,1584,501,500,3.6872257928348118,0.5409196893692323,0.0,0.6082027846234844,0.041035353535353536,0.6409832478797257,0.48674242424242425,external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|weighted_dense_e5_base_v2_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post,True
selection,True,120.0,29,8,1584,501,500,3.6872257928348118,0.5042925310012836,0.0,0.6082027846234844,0.041035353535353536,0.6409832478797257,0.48674242424242425,external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|weighted_dense_e5_base_v2_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post,True
as-released,False,120.0,31,8,1608,489,488,3.51928522070983,0.5556884656038453,0.010572139303482588,0.5996267064298759,0.04788557213930348,0.633563978940921,0.0,external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|bm25_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_pre,True
union,True,120.0,31,8,1608,489,488,3.51928522070983,0.5976929940914154,0.010572139303482588,0.5996267064298759,0.04788557213930348,0.633563978940921,0.0,external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|bm25_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_pre,True
selection,True,120.0,31,8,1608,489,488,3.51928522070983,0.5556884656038453,0.010572139303482588,0.5996267064298759,0.04788557213930348,0.633563978940921,0.0,external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|bm25_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_pre,True
as-released,False,160.0,13,8,1557,514,514,3.7400973035463907,0.5155339735288672,0.002569043031470777,0.6325460595552209,0.0019267822736030828,0.6403948127943918,0.2363519588953115,external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post,True
union,True,160.0,13,8,1557,514,514,3.7400973035463907,0.5551338558707504,0.002569043031470777,0.6325460595552209,0.0019267822736030828,0.6403948127943918,0.2363519588953115,external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post,True
selection,True,160.0,13,8,1557,514,514,3.7400973035463907,0.5767708936943008,0.002569043031470777,0.611696999771309,0.0019267822736030828,0.6403948127943918,0.24341682723185612,external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post,True
as-released,False,160.0,17,8,1549,518,518,3.41641384326658,0.6162490947085858,0.001936733376371853,0.6298555482749891,0.0032278889606197547,0.6285701501094293,0.0,external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_post|rrf_dense_e5_base_v2_pre|external_qwen3_embedding_06b_pre|weighted_dense_e5_base_v2_post|external_splade_cocondenser_ensembledistil_post,True
union,True,160.0,17,8,1549,518,518,3.41641384326658,0.6552405590419406,0.001936733376371853,0.6298555482749891,0.0032278889606197547,0.6285701501094293,0.0,external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_post|rrf_dense_e5_base_v2_pre|external_qwen3_embedding_06b_pre|weighted_dense_e5_base_v2_post|external_splade_cocondenser_ensembledistil_post,True
selection,True,160.0,17,8,1549,518,518,3.41641384326658,0.6162490947085858,0.001936733376371853,0.6054047493002939,0.0032278889606197547,0.6285701501094293,0.24919302775984506,external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_post|rrf_dense_e5_base_v2_pre|external_splade_cocondenser_ensembledistil_post|weighted_dense_e5_base_v2_post|external_splade_cocondenser_ensembledistil_post,True
as-released,False,160.0,23,8,1585,500,500,3.6421189014204987,0.5560886316497788,0.0018927444794952682,0.6392153671419667,0.0031545741324921135,0.6368129297149656,0.0,external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_pre|rrf_dense_e5_base_v2_pre|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|bm25_post|external_qwen3_embedding_06b_pre,True
union,True,160.0,23,8,1585,500,500,3.6421189014204987,0.5979768900127723,0.0018927444794952682,0.6392153671419667,0.0031545741324921135,0.6368129297149656,0.0,external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_pre|rrf_dense_e5_base_v2_pre|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|bm25_post|external_qwen3_embedding_06b_pre,True
selection,True,160.0,23,8,1585,500,500,3.6421189014204987,0.5560886316497788,0.0006309148264984228,0.6323392449902849,0.0031545741324921135,0.6368129297149656,0.24416403785488958,external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|rrf_dense_e5_base_v2_pre|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|bm25_post|external_qwen3_embedding_06b_pre,True
as-released,False,160.0,29,8,1584,501,500,3.6872257928348118,0.5042925310012836,0.0025252525252525255,0.6405816227345326,0.0031565656565656565,0.6409832478797257,0.0,external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|weighted_dense_e5_base_v2_post|external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post,True
union,True,160.0,29,8,1584,501,500,3.6872257928348118,0.5409196893692323,0.0025252525252525255,0.6405816227345326,0.0031565656565656565,0.6409832478797257,0.0,external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|weighted_dense_e5_base_v2_post|external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post,True
selection,True,160.0,29,8,1584,501,500,3.6872257928348118,0.5042925310012836,0.0012626262626262627,0.6344430770624919,0.0031565656565656565,0.6409832478797257,0.2398989898989899,external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|weighted_dense_e5_base_v2_post|external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post,True
as-released,False,160.0,31,8,1608,489,488,3.51928522070983,0.5556884656038453,0.0012437810945273632,0.6236436141849686,0.003109452736318408,0.633563978940921,0.0,external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|bm25_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post,True
union,True,160.0,31,8,1608,489,488,3.51928522070983,0.5976929940914154,0.0012437810945273632,0.6236436141849686,0.003109452736318408,0.633563978940921,0.0,external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|bm25_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post,True
selection,True,160.0,31,8,1608,489,488,3.51928522070983,0.5556884656038453,0.0012437810945273632,0.6236436141849686,0.003109452736318408,0.633563978940921,0.0,external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|bm25_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post,True
as-released,False,80.0,13,12,1557,514,514,3.493765832155034,0.6891671173998108,0.002569043031470777,0.5800975621002529,0.10854206807964033,0.6403948127943918,0.2029543994861914,external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_pre|weighted_dense_e5_base_v2_pre|external_qwen3_embedding_06b_pre|rrf_dense_e5_base_v2_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|bm25_post|bm25_post,True
union,True,80.0,13,12,1557,514,514,3.493765832155034,0.736688183110403,0.002569043031470777,0.5800975621002529,0.10854206807964033,0.6403948127943918,0.2029543994861914,external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_pre|weighted_dense_e5_base_v2_pre|external_qwen3_embedding_06b_pre|rrf_dense_e5_base_v2_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|bm25_post|bm25_post,True
selection,True,80.0,13,12,1557,514,514,3.493765832155034,0.6891671173998108,0.002569043031470777,0.5800975621002529,0.10854206807964033,0.6403948127943918,0.2029543994861914,external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_pre|weighted_dense_e5_base_v2_pre|external_qwen3_embedding_06b_pre|rrf_dense_e5_base_v2_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|bm25_post|bm25_post,True
as-released,False,80.0,17,12,1549,518,518,3.337436939420255,0.7558408647711001,0.0,0.5919336983764689,0.11620400258231117,0.6285701501094293,0.20464816010329245,rerank_depth_20|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|bm25_post|dense_e5_base_v2_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|rrf_dense_e5_base_v2_pre|external_splade_cocondenser_ensembledistil_post,True
union,True,80.0,17,12,1549,518,518,3.337436939420255,0.7858706084262663,0.0,0.5919336983764689,0.11620400258231117,0.6285701501094293,0.20464816010329245,rerank_depth_20|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|bm25_post|dense_e5_base_v2_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|rrf_dense_e5_base_v2_pre|external_splade_cocondenser_ensembledistil_post,True
selection,True,80.0,17,12,1549,518,518,3.337436939420255,0.7558408647711001,0.0,0.5780992370983379,0.11620400258231117,0.6285701501094293,0.33570045190445447,rerank_depth_20|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|bm25_post|dense_e5_base_v2_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|rrf_dense_e5_base_v2_pre|external_splade_cocondenser_ensembledistil_post,True
as-released,False,80.0,23,12,1585,500,500,3.5641601491684276,0.7415977809895264,0.0006309148264984228,0.6055922311936246,0.11608832807570978,0.6368129297149656,0.19053627760252365,external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|rrf_dense_e5_base_v2_pre|bm25_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|rerank_depth_100|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre,True
union,True,80.0,23,12,1585,500,500,3.5641601491684276,0.7627774453406396,0.0006309148264984228,0.6055922311936246,0.11608832807570978,0.6368129297149656,0.19053627760252365,external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|rrf_dense_e5_base_v2_pre|bm25_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|rerank_depth_100|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre,True
selection,True,80.0,23,12,1585,500,500,3.5641601491684276,0.7415977809895264,0.0006309148264984228,0.5911020037929055,0.11608832807570978,0.6368129297149656,0.317981072555205,external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|rrf_dense_e5_base_v2_pre|bm25_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|rerank_depth_100|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre,True
as-released,False,80.0,29,12,1584,501,500,3.454014968066795,0.7015028053185455,0.001893939393939394,0.60656717742681,0.10795454545454546,0.6409832478797257,0.21085858585858586,external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|bm25_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post,True
union,True,80.0,29,12,1584,501,500,3.454014968066795,0.7483676882814232,0.030303030303030304,0.6309943532432296,0.10795454545454546,0.6409832478797257,0.0,external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|bm25_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_pre,True
selection,True,80.0,29,12,1584,501,500,3.454014968066795,0.7235306004941284,0.030303030303030304,0.6309943532432296,0.10795454545454546,0.6409832478797257,0.0,external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|bm25_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_pre,True
as-released,False,80.0,31,12,1608,489,488,3.293841996723966,0.7158780556144253,0.003109452736318408,0.5967430141608413,0.11069651741293532,0.633563978940921,0.0,external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|bm25_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|rrf_dense_e5_base_v2_post,True
union,True,80.0,31,12,1608,489,488,3.293841996723966,0.7601693493396584,0.003109452736318408,0.5967430141608413,0.11069651741293532,0.633563978940921,0.0,external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|bm25_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|rrf_dense_e5_base_v2_post,True
selection,True,80.0,31,12,1608,489,488,3.293841996723966,0.7158780556144253,0.003109452736318408,0.5967430141608413,0.11069651741293532,0.633563978940921,0.0,external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|bm25_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|rrf_dense_e5_base_v2_post,True
as-released,False,120.0,13,12,1557,514,514,3.493765832155034,0.6891671173998108,0.0032113037893384713,0.6017653792882081,0.047527296082209375,0.6403948127943918,0.4059087989723828,external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_pre|weighted_dense_e5_base_v2_pre|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|bm25_post|bm25_post,True
union,True,120.0,13,12,1557,514,514,3.493765832155034,0.736688183110403,0.0032113037893384713,0.6017653792882081,0.047527296082209375,0.6403948127943918,0.4059087989723828,external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_pre|weighted_dense_e5_base_v2_pre|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|bm25_post|bm25_post,True
selection,True,120.0,13,12,1557,514,514,3.493765832155034,0.6891671173998108,0.0032113037893384713,0.6017653792882081,0.047527296082209375,0.6403948127943918,0.4059087989723828,external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_pre|weighted_dense_e5_base_v2_pre|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|bm25_post|bm25_post,True
as-released,False,120.0,17,12,1549,518,518,3.337436939420255,0.7558408647711001,0.025177533892834086,0.6003562581569895,0.04906391220142027,0.6285701501094293,0.20464816010329245,rerank_depth_100|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|bm25_post|dense_e5_base_v2_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|rrf_dense_e5_base_v2_pre|external_qwen3_embedding_06b_pre,True
union,True,120.0,17,12,1549,518,518,3.337436939420255,0.7858706084262663,0.025177533892834086,0.6003562581569895,0.04906391220142027,0.6285701501094293,0.20464816010329245,rerank_depth_100|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|bm25_post|dense_e5_base_v2_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|rrf_dense_e5_base_v2_pre|external_qwen3_embedding_06b_pre,True
selection,True,120.0,17,12,1549,518,518,3.337436939420255,0.7558408647711001,0.016139444803098774,0.594935245137685,0.04906391220142027,0.6285701501094293,0.42156229825693997,rerank_depth_100|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|bm25_post|dense_e5_base_v2_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|rrf_dense_e5_base_v2_pre|external_qwen3_embedding_06b_pre,True
as-released,False,120.0,23,12,1585,500,500,3.5641601491684276,0.7415977809895264,0.024605678233438486,0.6336082076904039,0.04794952681388013,0.6368129297149656,0.0,external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|rrf_dense_e5_base_v2_pre|bm25_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|rerank_depth_100|external_qwen3_embedding_06b_pre|rrf_dense_e5_base_v2_post|external_qwen3_embedding_06b_pre,True
union,True,120.0,23,12,1585,500,500,3.5641601491684276,0.7627774453406396,0.024605678233438486,0.6336082076904039,0.04794952681388013,0.6368129297149656,0.0,external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|rrf_dense_e5_base_v2_pre|bm25_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|rerank_depth_100|external_qwen3_embedding_06b_pre|rrf_dense_e5_base_v2_post|external_qwen3_embedding_06b_pre,True
selection,True,120.0,23,12,1585,500,500,3.5641601491684276,0.7415977809895264,0.010725552050473186,0.6141065535888637,0.04794952681388013,0.6368129297149656,0.19053627760252365,external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|rrf_dense_e5_base_v2_pre|bm25_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|rerank_depth_100|external_splade_cocondenser_ensembledistil_post|rrf_dense_e5_base_v2_post|external_qwen3_embedding_06b_pre,True
as-released,False,120.0,29,12,1584,501,500,3.454014968066795,0.7015028053185455,0.0025252525252525255,0.6086579738641912,0.041035353535353536,0.6409832478797257,0.4065656565656566,external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|bm25_post|weighted_dense_e5_base_v2_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post,True
union,True,120.0,29,12,1584,501,500,3.454014968066795,0.7483676882814232,0.012626262626262626,0.633085149680611,0.041035353535353536,0.6409832478797257,0.19570707070707072,external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|bm25_post|weighted_dense_e5_base_v2_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_pre,True
selection,True,120.0,29,12,1584,501,500,3.454014968066795,0.7235306004941284,0.012626262626262626,0.633085149680611,0.041035353535353536,0.6409832478797257,0.19570707070707072,external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|bm25_post|weighted_dense_e5_base_v2_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_pre,True
as-released,False,120.0,31,12,1608,489,488,3.293841996723966,0.7158780556144253,0.013059701492537313,0.6007078348120236,0.04788557213930348,0.633563978940921,0.19713930348258707,external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|bm25_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_pre,True
union,True,120.0,31,12,1608,489,488,3.293841996723966,0.7601693493396584,0.013059701492537313,0.6007078348120236,0.04788557213930348,0.633563978940921,0.19713930348258707,external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|bm25_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_pre,True
selection,True,120.0,31,12,1608,489,488,3.293841996723966,0.7158780556144253,0.013059701492537313,0.6007078348120236,0.04788557213930348,0.633563978940921,0.19713930348258707,external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|bm25_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_pre,True
as-released,False,160.0,13,12,1557,514,514,3.493765832155034,0.6891671173998108,0.002569043031470777,0.6321043654829314,0.0019267822736030828,0.6403948127943918,0.2029543994861914,external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|bm25_post|bm25_post,True
union,True,160.0,13,12,1557,514,514,3.493765832155034,0.736688183110403,0.002569043031470777,0.6321043654829314,0.0019267822736030828,0.6403948127943918,0.2029543994861914,external_qwen3_embedding_06b_pre|external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_qwen3_embedding_06b_post|external_splade_cocondenser_ensembledistil_post|external_splade_cocondenser_ensembledistil_post|external_qwen3_embedding_06b_post|bm25_post|bm25_post,True
