dataset,budget_ms,seed,method,certificate,eb-nocorrection,point-estimate,posthoc-oracle,realized,ndcg10
pooled,120.0,37,StaticBest-cal,0.0987068533545486,0.07231371357061361,0.016325969698010787,0.016971862438588656,0.016971862438588656,0.5975638461989632
pooled,120.0,37,CostGreedy-cal,0.13674751564035964,0.0839081894780699,0.023407444323623555,0.022108083966056274,0.022108083966056274,0.5975638461989632
pooled,120.0,37,Static-Qwen3,0.0987068533545486,0.07231371357061361,0.016325969698010787,0.016971862438588656,0.016971862438588656,0.5975638461989632
pooled,120.0,37,Static-SPLADE,0.06560418764974757,0.03921104786581261,0.0,0.00022331397945511388,0.00022331397945511388,0.5475296555310069
pooled,120.0,37,Static-ColBERTv2,0.7110328918479584,0.6067553419128816,0.5220742261740556,0.7630548302872062,0.7630548302872062,0.6265938010207986
pooled,120.0,37,Static-E5,0.06560418764974757,0.03921104786581261,0.0,0.0,0.0,0.4109913406198984
pooled,120.0,41,CWC,0.07364914210663448,0.04022272754609466,0.0,0.0009759271307742355,0.0009759271307742355,0.675324732799017
pooled,120.0,41,StaticBest-cal,0.11423933768686445,0.08081292312632464,0.02215593473130262,0.01571973950145969,0.01571973950145969,0.6004658688235281
pooled,120.0,41,CostGreedy-cal,0.1466033731828663,0.08896382460408908,0.026723712439841955,0.021558499887716145,0.021558499887716145,0.6004658688235281
pooled,120.0,41,Static-Qwen3,0.11423933768686445,0.08081292312632464,0.02215593473130262,0.01571973950145969,0.01571973950145969,0.6004658688235281
pooled,120.0,41,Static-SPLADE,0.07364914210663448,0.04022272754609466,0.0,0.00022456770716370987,0.00022456770716370987,0.5500334593415651
pooled,120.0,41,Static-ColBERTv2,0.7090881438234343,0.5863516399674282,0.5065713598336248,0.7608765710602643,0.7608765710602643,0.6193846428356592
pooled,120.0,41,Static-E5,0.07364914210663448,0.04022272754609466,0.0,0.0,0.0,0.40851633677508015
pooled,120.0,43,CWC,0.08060538290683925,0.048857969567113274,0.003749973168480477,0.005208333333333333,0.005208333333333333,0.527154054848464
pooled,120.0,43,StaticBest-cal,0.09069265382347012,0.058945240483744145,0.009374932921201194,0.01683731513083049,0.01683731513083049,0.5988813430286787
pooled,120.0,43,CostGreedy-cal,0.12972640149837378,0.06812863819317855,0.014743841719077569,0.0229806598407281,0.0229806598407281,0.5988813430286787
pooled,120.0,43,Static-Qwen3,0.09069265382347012,0.058945240483744145,0.009374932921201194,0.01683731513083049,0.01683731513083049,0.5988813430286787
pooled,120.0,43,Static-SPLADE,0.06902410567497427,0.037276692335248295,0.0,0.00022753128555176336,0.00022753128555176336,0.5507624934868395
pooled,120.0,43,Static-ColBERTv2,0.7134789528534081,0.590435174867487,0.5089331103382823,0.7741300065659882,0.7741300065659882,0.625248229078863
pooled,120.0,43,Static-E5,0.06902410567497427,0.037276692335248295,0.0,0.0,0.0,0.4082917386584231
pooled,120.0,47,CWC,0.09040191717624015,0.04638016494144614,0.0018951579883248909,0.0035335689045936395,0.0035335689045936395,0.6840612625186666
pooled,120.0,47,StaticBest-cal,0.1192016144942637,0.07517986225946968,0.018951579883248908,0.01644809957768393,0.01644809957768393,0.6050499749370174
pooled,120.0,47,CostGreedy-cal,0.17928969314487112,0.08328376526348875,0.023493019574908135,0.02511669259835519,0.02511669259835519,0.6050499749370174
pooled,120.0,47,Static-Qwen3,0.1192016144942637,0.07517986225946968,0.018951579883248908,0.01644809957768393,0.01644809957768393,0.6050499749370174
pooled,120.0,47,Static-SPLADE,0.0828963062371372,0.038874554002343194,0.0,0.0002222716159146477,0.0002222716159146477,0.5569021126922015
pooled,120.0,47,Static-ColBERTv2,0.7944164052486306,0.5883928210113981,0.5129261114726426,0.7635264162953532,0.7635264162953532,0.6324639371003119
pooled,120.0,47,Static-E5,0.0828963062371372,0.038874554002343194,0.0,0.0,0.0,0.4144105309794564
pooled,120.0,53,CWC,0.08056073710341548,0.03800462299629162,0.0,0.0005271481286241434,0.0005271481286241434,0.6136877345179474
pooled,120.0,53,StaticBest-cal,0.09538588539267952,0.052829771285555646,0.005488300086290036,0.017816354499771585,0.017816354499771585,0.5944693351916325
pooled,120.0,53,CostGreedy-cal,0.1683790104735911,0.06271916242555012,0.011404842279722298,0.024440383736866148,0.024440383736866148,0.5944693351916325
pooled,120.0,53,Static-Qwen3,0.09538588539267952,0.052829771285555646,0.005488300086290036,0.017816354499771585,0.017816354499771585,0.5944693351916325
pooled,120.0,53,Static-SPLADE,0.08730187924404396,0.04170647855314606,0.0009347142007651258,0.0,0.0,0.546974922667482
