action,action_family_bm25,action_family_ce_rerank,action_family_dense,action_family_external,action_family_rerank,action_family_rrf,action_family_weighted,action_id_bm25_post,action_id_bm25_pre,action_id_dense_e5_base_v2_post,action_id_dense_e5_base_v2_pre,action_id_dense_post,action_id_dense_pre,action_id_rerank_depth_20,action_id_rrf_dense_e5_base_v2_post,action_id_rrf_dense_e5_base_v2_pre,action_id_rrf_post,action_id_rrf_pre,action_id_weighted_dense_e5_base_v2_post,action_id_weighted_dense_e5_base_v2_pre,action_id_weighted_post,action_id_weighted_pre,action_is_rerank,action_mode_post,action_mode_pre,action_rerank_depth,bm25_entropy,bm25_gap,bm25_top_score,candidate_count,dataset,dense_entropy,dense_gap,dense_top_score,latency_ms,ndcg10,probe_latency_ms,probe_overlap,qid,query_digit_ratio,query_len,recall100,selectivity
rrf_dense_e5_base_v2_post,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,1.0,,,,,,,,0.0,1.0,0.0,0.0,2.9939402774378125,0.25684936910467826,9.438723569116046,100,nfcorpus,2.9955465549035147,0.011345148086547852,0.8074140548706055,118.88650440722704,0.29062463495158997,89.57957522943616,0.48148148148148145,PLAIN-248,0.0,6,0.3225806451612903,1.0
rrf_dense_e5_base_v2_pre,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,0.0,2.9939402774378125,0.25684936910467826,9.438723569116046,100,nfcorpus,2.9955465549035147,0.011345148086547852,0.8074140548706055,118.83528344333172,0.29062463495158997,89.57957522943616,0.48148148148148145,PLAIN-248,0.0,6,0.3225806451612903,1.0
weighted_dense_e5_base_v2_post,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,1.0,,,,0.0,1.0,0.0,0.0,2.9939402774378125,0.25684936910467826,9.438723569116046,100,nfcorpus,2.9955465549035147,0.011345148086547852,0.8074140548706055,118.985561273247,0.24655055544758614,89.57957522943616,0.48148148148148145,PLAIN-248,0.0,6,0.2903225806451613,1.0
weighted_dense_e5_base_v2_pre,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,1.0,,,0.0,0.0,1.0,0.0,2.9939402774378125,0.25684936910467826,9.438723569116046,100,nfcorpus,2.9955465549035147,0.011345148086547852,0.8074140548706055,118.93248138949275,0.24655055544758614,89.57957522943616,0.48148148148148145,PLAIN-248,0.0,6,0.2903225806451613,1.0
rrf_pre,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,0.0,2.9939402774378125,0.25684936910467826,9.438723569116046,100,nfcorpus,2.9955465549035147,0.011345148086547852,0.8074140548706055,81.11855667084455,0.31488013066763093,89.57957522943616,0.48148148148148145,PLAIN-248,0.0,6,0.3225806451612903,1.0
weighted_pre,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,2.9939402774378125,0.25684936910467826,9.438723569116046,100,nfcorpus,2.9955465549035147,0.011345148086547852,0.8074140548706055,81.21632505208254,0.29727159644205703,89.57957522943616,0.48148148148148145,PLAIN-248,0.0,6,0.3225806451612903,1.0
rerank_depth_20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1.0,,,,,,,,,1.0,0.0,0.0,20.0,2.9939402774378125,0.25684936910467826,9.438723569116046,27,nfcorpus,2.9955465549035147,0.011345148086547852,0.8074140548706055,85.89675907477736,0.22400556151517553,89.57957522943616,0.48148148148148145,PLAIN-248,0.0,6,0.22580645161290322,1.0
bm25_post,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,2.9546173777243703,0.7699617609792941,11.347591325396776,100,nfcorpus,2.9946973712468266,0.010114550590515137,0.7818038463592529,5.100542764365673,0.3589542101716347,77.48946221545339,0.08108108108108109,PLAIN-259,0.0,5,0.21428571428571427,1.0
dense_post,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,0.0,1.0,0.0,0.0,2.9546173777243703,0.7699617609792941,11.347591325396776,100,nfcorpus,2.9946973712468266,0.010114550590515137,0.7818038463592529,82.98014066293835,0.43231813227099475,77.48946221545339,0.08108108108108109,PLAIN-259,0.0,5,0.2857142857142857,1.0
rrf_post,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1.0,,,,,,0.0,1.0,0.0,0.0,2.9546173777243703,0.7699617609792941,11.347591325396776,100,nfcorpus,2.9946973712468266,0.010114550590515137,0.7818038463592529,88.13255940675735,0.3589542101716347,77.48946221545339,0.08108108108108109,PLAIN-259,0.0,5,0.2857142857142857,1.0
weighted_post,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,2.9546173777243703,0.7699617609792941,11.347591325396776,100,nfcorpus,2.9946973712468266,0.010114550590515137,0.7818038463592529,88.24927927106619,0.3589542101716347,77.48946221545339,0.08108108108108109,PLAIN-259,0.0,5,0.2857142857142857,1.0
bm25_pre,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,2.9546173777243703,0.7699617609792941,11.347591325396776,100,nfcorpus,2.9946973712468266,0.010114550590515137,0.7818038463592529,5.050542764365673,0.3589542101716347,77.48946221545339,0.08108108108108109,PLAIN-259,0.0,5,0.21428571428571427,1.0
dense_pre,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,,,,,,,0.0,0.0,1.0,0.0,2.9546173777243703,0.7699617609792941,11.347591325396776,100,nfcorpus,2.9946973712468266,0.010114550590515137,0.7818038463592529,82.93014066293836,0.43231813227099475,77.48946221545339,0.08108108108108109,PLAIN-259,0.0,5,0.2857142857142857,1.0
dense_e5_base_v2_post,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,0.0,1.0,0.0,0.0,2.9546173777243703,0.7699617609792941,11.347591325396776,100,nfcorpus,2.9946973712468266,0.010114550590515137,0.7818038463592529,96.97754782736301,0.4690000933206748,77.48946221545339,0.08108108108108109,PLAIN-259,0.0,5,0.21428571428571427,1.0
dense_e5_base_v2_pre,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,1.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,2.9546173777243703,0.7699617609792941,11.347591325396776,100,nfcorpus,2.9946973712468266,0.010114550590515137,0.7818038463592529,96.92754782736301,0.4690000933206748,77.48946221545339,0.08108108108108109,PLAIN-259,0.0,5,0.21428571428571427,1.0
rrf_dense_e5_base_v2_post,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,1.0,,,,,,,,0.0,1.0,0.0,0.0,2.9546173777243703,0.7699617609792941,11.347591325396776,100,nfcorpus,2.9946973712468266,0.010114550590515137,0.7818038463592529,102.11590127199888,0.3589542101716347,77.48946221545339,0.08108108108108109,PLAIN-259,0.0,5,0.2857142857142857,1.0
rrf_dense_e5_base_v2_pre,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,0.0,2.9546173777243703,0.7699617609792941,11.347591325396776,100,nfcorpus,2.9946973712468266,0.010114550590515137,0.7818038463592529,102.06320649012923,0.3589542101716347,77.48946221545339,0.08108108108108109,PLAIN-259,0.0,5,0.2857142857142857,1.0
weighted_dense_e5_base_v2_post,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,1.0,,,,0.0,1.0,0.0,0.0,2.9546173777243703,0.7699617609792941,11.347591325396776,100,nfcorpus,2.9946973712468266,0.010114550590515137,0.7818038463592529,102.2357876330614,0.4440973278132557,77.48946221545339,0.08108108108108109,PLAIN-259,0.0,5,0.2857142857142857,1.0
weighted_dense_e5_base_v2_pre,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,1.0,,,0.0,0.0,1.0,0.0,2.9546173777243703,0.7699617609792941,11.347591325396776,100,nfcorpus,2.9946973712468266,0.010114550590515137,0.7818038463592529,102.18039574101567,0.4440973278132557,77.48946221545339,0.08108108108108109,PLAIN-259,0.0,5,0.2857142857142857,1.0
rrf_pre,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,0.0,2.9546173777243703,0.7699617609792941,11.347591325396776,100,nfcorpus,2.9946973712468266,0.010114550590515137,0.7818038463592529,88.0669024772942,0.3589542101716347,77.48946221545339,0.08108108108108109,PLAIN-259,0.0,5,0.2857142857142857,1.0
weighted_pre,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,2.9546173777243703,0.7699617609792941,11.347591325396776,100,nfcorpus,2.9946973712468266,0.010114550590515137,0.7818038463592529,88.18196738138795,0.3589542101716347,77.48946221545339,0.08108108108108109,PLAIN-259,0.0,5,0.2857142857142857,1.0
rerank_depth_20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1.0,,,,,,,,,1.0,0.0,0.0,20.0,2.9546173777243703,0.7699617609792941,11.347591325396776,37,nfcorpus,2.9946973712468266,0.010114550590515137,0.7818038463592529,94.64068342730403,0.3589542101716347,77.48946221545339,0.08108108108108109,PLAIN-259,0.0,5,0.2857142857142857,1.0
bm25_post,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,2.984264674183984,2.1842483514954587,11.93960284442414,100,nfcorpus,2.9948589556235508,0.08731091022491455,0.7421332597732544,4.890473178774118,0.22009176629808017,131.748687941581,0.2903225806451613,PLAIN-270,0.0,5,0.2692307692307692,1.0
dense_post,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,0.0,1.0,0.0,0.0,2.984264674183984,2.1842483514954587,11.93960284442414,100,nfcorpus,2.9948589556235508,0.08731091022491455,0.7421332597732544,52.89783104434609,0.28371255449703187,131.748687941581,0.2903225806451613,PLAIN-270,0.0,5,0.3076923076923077,1.0
rrf_post,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1.0,,,,,,0.0,1.0,0.0,0.0,2.984264674183984,2.1842483514954587,11.93960284442414,100,nfcorpus,2.9948589556235508,0.08731091022491455,0.7421332597732544,57.828512127697465,0.22009176629808017,131.748687941581,0.2903225806451613,PLAIN-270,0.0,5,0.3076923076923077,1.0
weighted_post,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,2.984264674183984,2.1842483514954587,11.93960284442414,100,nfcorpus,2.9948589556235508,0.08731091022491455,0.7421332597732544,57.920459277182815,0.28371255449703187,131.748687941581,0.2903225806451613,PLAIN-270,0.0,5,0.28846153846153844,1.0
bm25_pre,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,2.984264674183984,2.1842483514954587,11.93960284442414,100,nfcorpus,2.9948589556235508,0.08731091022491455,0.7421332597732544,4.840473178774118,0.22009176629808017,131.748687941581,0.2903225806451613,PLAIN-270,0.0,5,0.2692307692307692,1.0
dense_pre,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,,,,,,,0.0,0.0,1.0,0.0,2.984264674183984,2.1842483514954587,11.93960284442414,100,nfcorpus,2.9948589556235508,0.08731091022491455,0.7421332597732544,52.847831044346094,0.28371255449703187,131.748687941581,0.2903225806451613,PLAIN-270,0.0,5,0.3076923076923077,1.0
dense_e5_base_v2_post,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,0.0,1.0,0.0,0.0,2.984264674183984,2.1842483514954587,11.93960284442414,100,nfcorpus,2.9948589556235508,0.08731091022491455,0.7421332597732544,102.59916595295071,0.43231813227099475,131.748687941581,0.2903225806451613,PLAIN-270,0.0,5,0.2692307692307692,1.0
dense_e5_base_v2_pre,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,1.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,2.984264674183984,2.1842483514954587,11.93960284442414,100,nfcorpus,2.9948589556235508,0.08731091022491455,0.7421332597732544,102.54916595295072,0.43231813227099475,131.748687941581,0.2903225806451613,PLAIN-270,0.0,5,0.2692307692307692,1.0
rrf_dense_e5_base_v2_post,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,1.0,,,,,,,,0.0,1.0,0.0,0.0,2.984264674183984,2.1842483514954587,11.93960284442414,100,nfcorpus,2.9948589556235508,0.08731091022491455,0.7421332597732544,107.51833775192499,0.37185395737611554,131.748687941581,0.2903225806451613,PLAIN-270,0.0,5,0.28846153846153844,1.0
rrf_dense_e5_base_v2_pre,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,0.0,2.984264674183984,2.1842483514954587,11.93960284442414,100,nfcorpus,2.9948589556235508,0.08731091022491455,0.7421332597732544,107.4655088596046,0.37185395737611554,131.748687941581,0.2903225806451613,PLAIN-270,0.0,5,0.28846153846153844,1.0
weighted_dense_e5_base_v2_post,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,1.0,,,,0.0,1.0,0.0,0.0,2.984264674183984,2.1842483514954587,11.93960284442414,100,nfcorpus,2.9948589556235508,0.08731091022491455,0.7421332597732544,107.60895497277379,0.3963918729015093,131.748687941581,0.2903225806451613,PLAIN-270,0.0,5,0.28846153846153844,1.0
weighted_dense_e5_base_v2_pre,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,1.0,,,0.0,0.0,1.0,0.0,2.984264674183984,2.1842483514954587,11.93960284442414,100,nfcorpus,2.9948589556235508,0.08731091022491455,0.7421332597732544,107.56779415532947,0.3963918729015093,131.748687941581,0.2903225806451613,PLAIN-270,0.0,5,0.28846153846153844,1.0
rrf_pre,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,0.0,2.984264674183984,2.1842483514954587,11.93960284442414,100,nfcorpus,2.9948589556235508,0.08731091022491455,0.7421332597732544,57.7657138928771,0.22009176629808017,131.748687941581,0.2903225806451613,PLAIN-270,0.0,5,0.3076923076923077,1.0
weighted_pre,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,2.984264674183984,2.1842483514954587,11.93960284442414,100,nfcorpus,2.9948589556235508,0.08731091022491455,0.7421332597732544,57.85902123898268,0.28371255449703187,131.748687941581,0.2903225806451613,PLAIN-270,0.0,5,0.28846153846153844,1.0
rerank_depth_20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1.0,,,,,,,,,1.0,0.0,0.0,20.0,2.984264674183984,2.1842483514954587,11.93960284442414,31,nfcorpus,2.9948589556235508,0.08731091022491455,0.7421332597732544,63.26830422312021,0.2863459897524692,131.748687941581,0.2903225806451613,PLAIN-270,0.0,5,0.1346153846153846,1.0
bm25_post,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,2.9739622272528834,0.3092467093582396,15.743656884233634,100,nfcorpus,2.9948483652780067,0.025296568870544434,0.7946476936340332,4.55736004859209,0.40853591842579556,97.34402084723115,0.25,PLAIN-280,0.0,5,0.4,1.0
dense_post,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,0.0,1.0,0.0,0.0,2.9739622272528834,0.3092467093582396,15.743656884233634,100,nfcorpus,2.9948483652780067,0.025296568870544434,0.7946476936340332,93.50478704199195,0.4885468020156227,97.34402084723115,0.25,PLAIN-280,0.0,5,0.6,1.0
rrf_post,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1.0,,,,,,0.0,1.0,0.0,0.0,2.9739622272528834,0.3092467093582396,15.743656884233634,100,nfcorpus,2.9948483652780067,0.025296568870544434,0.7946476936340332,98.10623115971684,0.4690000933206748,97.34402084723115,0.25,PLAIN-280,0.0,5,0.45,1.0
weighted_post,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,2.9739622272528834,0.3092467093582396,15.743656884233634,100,nfcorpus,2.9948483652780067,0.025296568870544434,0.7946476936340332,98.21401172429323,0.4690000933206748,97.34402084723115,0.25,PLAIN-280,0.0,5,0.45,1.0
bm25_pre,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,2.9739622272528834,0.3092467093582396,15.743656884233634,100,nfcorpus,2.9948483652780067,0.025296568870544434,0.7946476936340332,4.507360048592091,0.40853591842579556,97.34402084723115,0.25,PLAIN-280,0.0,5,0.4,1.0
dense_pre,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,,,,,,,0.0,0.0,1.0,0.0,2.9739622272528834,0.3092467093582396,15.743656884233634,100,nfcorpus,2.9948483652780067,0.025296568870544434,0.7946476936340332,93.45478704199195,0.4885468020156227,97.34402084723115,0.25,PLAIN-280,0.0,5,0.6,1.0
dense_e5_base_v2_post,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,0.0,1.0,0.0,0.0,2.9739622272528834,0.3092467093582396,15.743656884233634,100,nfcorpus,2.9948483652780067,0.025296568870544434,0.7946476936340332,102.13524903282523,0.42838543210841196,97.34402084723115,0.25,PLAIN-280,0.0,5,0.5,1.0
dense_e5_base_v2_pre,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,1.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,2.9739622272528834,0.3092467093582396,15.743656884233634,100,nfcorpus,2.9948483652780067,0.025296568870544434,0.7946476936340332,102.08524903282523,0.42838543210841196,97.34402084723115,0.25,PLAIN-280,0.0,5,0.5,1.0
rrf_dense_e5_base_v2_post,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,1.0,,,,,,,,0.0,1.0,0.0,0.0,2.9739622272528834,0.3092467093582396,15.743656884233634,100,nfcorpus,2.9948483652780067,0.025296568870544434,0.7946476936340332,106.72331516742706,0.4690000933206748,97.34402084723115,0.25,PLAIN-280,0.0,5,0.45,1.0
rrf_dense_e5_base_v2_pre,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,0.0,2.9739622272528834,0.3092467093582396,15.743656884233634,100,nfcorpus,2.9948483652780067,0.025296568870544434,0.7946476936340332,106.66963970288634,0.4690000933206748,97.34402084723115,0.25,PLAIN-280,0.0,5,0.45,1.0
weighted_dense_e5_base_v2_post,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,1.0,,,,0.0,1.0,0.0,0.0,2.9739622272528834,0.3092467093582396,15.743656884233634,100,nfcorpus,2.9948483652780067,0.025296568870544434,0.7946476936340332,106.81786722615361,0.4537425745411855,97.34402084723115,0.25,PLAIN-280,0.0,5,0.5,1.0
weighted_dense_e5_base_v2_pre,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,1.0,,,0.0,0.0,1.0,0.0,2.9739622272528834,0.3092467093582396,15.743656884233634,100,nfcorpus,2.9948483652780067,0.025296568870544434,0.7946476936340332,106.75971303135157,0.4537425745411855,97.34402084723115,0.25,PLAIN-280,0.0,5,0.5,1.0
rrf_pre,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,0.0,2.9739622272528834,0.3092467093582396,15.743656884233634,100,nfcorpus,2.9948483652780067,0.025296568870544434,0.7946476936340332,98.04051090031862,0.4690000933206748,97.34402084723115,0.25,PLAIN-280,0.0,5,0.45,1.0
weighted_pre,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,2.9739622272528834,0.3092467093582396,15.743656884233634,100,nfcorpus,2.9948483652780067,0.025296568870544434,0.7946476936340332,98.41611888259649,0.4690000933206748,97.34402084723115,0.25,PLAIN-280,0.0,5,0.45,1.0
rerank_depth_20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1.0,,,,,,,,,1.0,0.0,0.0,20.0,2.9739622272528834,0.3092467093582396,15.743656884233634,32,nfcorpus,2.9948483652780067,0.025296568870544434,0.7946476936340332,103.72214709058404,0.4690000933206748,97.34402084723115,0.25,PLAIN-280,0.0,5,0.4,1.0
bm25_post,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,2.9860150987790974,0.0,13.524197963930874,100,nfcorpus,2.9956249466378617,0.001597762107849121,0.8020086288452148,5.773773036152124,0.3589542101716347,87.72528683766723,0.21212121212121213,PLAIN-291,0.0,6,0.3076923076923077,1.0
dense_post,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,0.0,1.0,0.0,0.0,2.9860150987790974,0.0,13.524197963930874,100,nfcorpus,2.9956249466378617,0.001597762107849121,0.8020086288452148,92.40594607889652,0.40030566811860463,87.72528683766723,0.21212121212121213,PLAIN-291,0.0,6,0.6153846153846154,1.0
rrf_post,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1.0,,,,,,0.0,1.0,0.0,0.0,2.9860150987790974,0.0,13.524197963930874,100,nfcorpus,2.9956249466378617,0.001597762107849121,0.8020086288452148,98.22303624004125,0.42838543210841196,87.72528683766723,0.21212121212121213,PLAIN-291,0.0,6,0.6153846153846154,1.0
weighted_post,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,2.9860150987790974,0.0,13.524197963930874,100,nfcorpus,2.9956249466378617,0.001597762107849121,0.8020086288452148,98.31105739921331,0.3589542101716347,87.72528683766723,0.21212121212121213,PLAIN-291,0.0,6,0.6153846153846154,1.0
bm25_pre,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,2.9860150987790974,0.0,13.524197963930874,100,nfcorpus,2.9956249466378617,0.001597762107849121,0.8020086288452148,5.723773036152124,0.3589542101716347,87.72528683766723,0.21212121212121213,PLAIN-291,0.0,6,0.3076923076923077,1.0
dense_pre,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,,,,,,,0.0,0.0,1.0,0.0,2.9860150987790974,0.0,13.524197963930874,100,nfcorpus,2.9956249466378617,0.001597762107849121,0.8020086288452148,92.35594607889652,0.40030566811860463,87.72528683766723,0.21212121212121213,PLAIN-291,0.0,6,0.6153846153846154,1.0
dense_e5_base_v2_post,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,0.0,1.0,0.0,0.0,2.9860150987790974,0.0,13.524197963930874,100,nfcorpus,2.9956249466378617,0.001597762107849121,0.8020086288452148,100.656351159513,0.22009176629808017,87.72528683766723,0.21212121212121213,PLAIN-291,0.0,6,0.46153846153846156,1.0
dense_e5_base_v2_pre,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,1.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,2.9860150987790974,0.0,13.524197963930874,100,nfcorpus,2.9956249466378617,0.001597762107849121,0.8020086288452148,100.606351159513,0.22009176629808017,87.72528683766723,0.21212121212121213,PLAIN-291,0.0,6,0.46153846153846156,1.0
rrf_dense_e5_base_v2_post,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,1.0,,,,,,,,0.0,1.0,0.0,0.0,2.9860150987790974,0.0,13.524197963930874,100,nfcorpus,2.9956249466378617,0.001597762107849121,0.8020086288452148,106.46079721972346,0.2489083270225946,87.72528683766723,0.21212121212121213,PLAIN-291,0.0,6,0.46153846153846156,1.0
rrf_dense_e5_base_v2_pre,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,0.0,2.9860150987790974,0.0,13.524197963930874,100,nfcorpus,2.9956249466378617,0.001597762107849121,0.8020086288452148,106.40971129760146,0.2489083270225946,87.72528683766723,0.21212121212121213,PLAIN-291,0.0,6,0.46153846153846156,1.0
weighted_dense_e5_base_v2_post,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,1.0,,,,0.0,1.0,0.0,0.0,2.9860150987790974,0.0,13.524197963930874,100,nfcorpus,2.9956249466378617,0.001597762107849121,0.8020086288452148,106.55716722011566,0.32730659600126993,87.72528683766723,0.21212121212121213,PLAIN-291,0.0,6,0.5384615384615384,1.0
weighted_dense_e5_base_v2_pre,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,1.0,,,0.0,0.0,1.0,0.0,2.9860150987790974,0.0,13.524197963930874,100,nfcorpus,2.9956249466378617,0.001597762107849121,0.8020086288452148,106.49622837081552,0.32730659600126993,87.72528683766723,0.21212121212121213,PLAIN-291,0.0,6,0.5384615384615384,1.0
rrf_pre,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,0.0,2.9860150987790974,0.0,13.524197963930874,100,nfcorpus,2.9956249466378617,0.001597762107849121,0.8020086288452148,98.15996931865811,0.42838543210841196,87.72528683766723,0.21212121212121213,PLAIN-291,0.0,6,0.6153846153846154,1.0
weighted_pre,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,2.9860150987790974,0.0,13.524197963930874,100,nfcorpus,2.9956249466378617,0.001597762107849121,0.8020086288452148,98.24330313131213,0.3589542101716347,87.72528683766723,0.21212121212121213,PLAIN-291,0.0,6,0.6153846153846154,1.0
rerank_depth_20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1.0,,,,,,,,,1.0,0.0,0.0,20.0,2.9860150987790974,0.0,13.524197963930874,33,nfcorpus,2.9956249466378617,0.001597762107849121,0.8020086288452148,104.01971911504864,0.3589542101716347,87.72528683766723,0.21212121212121213,PLAIN-291,0.0,6,0.46153846153846156,1.0
bm25_post,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,2.984353584728292,0.7758252485051198,15.497687379092387,100,nfcorpus,2.994988849035151,0.02142047882080078,0.7979864478111267,8.441458075493575,0.5937751258332797,87.72090915590525,0.3333333333333333,PLAIN-307,0.0,9,1.0,1.0
dense_post,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,0.0,1.0,0.0,0.0,2.984353584728292,0.7758252485051198,15.497687379092387,100,nfcorpus,2.994988849035151,0.02142047882080078,0.7979864478111267,75.97437695711851,0.9674679834891694,87.72090915590525,0.3333333333333333,PLAIN-307,0.0,9,1.0,1.0
rrf_post,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1.0,,,,,,0.0,1.0,0.0,0.0,2.984353584728292,0.7758252485051198,15.497687379092387,100,nfcorpus,2.994988849035151,0.02142047882080078,0.7979864478111267,84.460788025707,0.932521091954824,87.72090915590525,0.3333333333333333,PLAIN-307,0.0,9,1.0,1.0
weighted_post,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,0.0,2.984353584728292,0.7758252485051198,15.497687379092387,100,nfcorpus,2.994988849035151,0.02142047882080078,0.7979864478111267,84.56324002817273,0.9674679834891694,87.72090915590525,0.3333333333333333,PLAIN-307,0.0,9,1.0,1.0
