drift_d,budget_ms,seed,policy,n_eval,violation,mean_ms,p95_ms,throughput_qps,ndcg10
0.45,80.0,29,Dense-only,1715,0.0,13.668533204823905,25.519063137471672,73.16073970885768,0.5350266137198818
0.45,80.0,29,Fixed-fusion(RRF),1715,0.010495626822157435,31.457356990211732,61.646328959614024,31.789066077965796,0.5175563724841804
0.45,80.0,29,Fixed-rerank@50,1715,0.0402332361516035,45.80397376745279,77.77156268918515,21.832166900562154,0.5358418999103988
0.45,80.0,29,Fixed-rerank@100,1715,0.15393586005830903,60.760241989027136,93.96530958724021,16.45813063385417,0.5358418999103988
0.45,80.0,29,SOTA-SPLADE,1715,0.0005830903790087463,22.034714689081856,40.79964254051447,45.38293388910987,0.5961239119858461
0.45,80.0,29,SOTA-Qwen3,1715,0.12361516034985423,50.71192705010012,120.67376803606749,19.719226978143904,0.6421960213243724
0.45,80.0,29,StaticBest-cal,1715,0.12361516034985423,50.71192705010012,120.67376803606749,19.719226978143904,0.6421960213243724
0.45,80.0,29,CWC,1715,0.001749271137026239,26.711545712432343,47.838112551122904,37.436994877259025,0.6078451208882985
0.45,80.0,31,BM25-only,1732,0.0,16.87622230250483,39.640071848407366,59.25496725956119,0.40433489670107214
0.45,80.0,31,Dense-only,1732,0.0,13.6245489793165,25.683344854041923,73.39692502981973,0.5327078113018727
0.45,80.0,31,Fixed-fusion(RRF),1732,0.010969976905311778,31.451253173821637,62.11667330935585,31.795235454476174,0.5096793504430588
0.45,80.0,31,Fixed-rerank@50,1732,0.04041570438799076,45.72438560052803,77.77662948375941,21.870168114155085,0.5273226453737385
0.45,80.0,31,Fixed-rerank@100,1732,0.15242494226327943,60.68652185918854,93.98176750677821,16.478123467354227,0.5273226453737385
0.45,80.0,31,SOTA-SPLADE,1732,0.0005773672055427252,21.869041164530394,40.06743715144693,45.72674185743038,0.5897789667090141
0.45,80.0,31,SOTA-Qwen3,1732,0.12124711316397228,50.10032274240873,120.69590128958222,19.959951259026997,0.640328669565396
0.45,80.0,31,StaticBest-cal,1732,0.12124711316397228,50.10032274240873,120.69590128958222,19.959951259026997,0.640328669565396
0.45,80.0,31,CWC,1732,0.0005773672055427252,25.85554016701955,43.62078862376507,38.67643041066943,0.5913690198588906
0.0,120.0,13,BM25-only,1283,0.0,13.53189392902381,36.09306216239929,73.89948555945709,0.40093467905396707
0.0,120.0,13,Dense-only,1283,0.0,11.070757968872437,24.647267442196597,90.32805186525549,0.5372244307103361
0.0,120.0,13,Fixed-fusion(RRF),1283,0.0,26.863875755536444,60.4170280341804,37.22471057788106,0.5130178886160094
0.0,120.0,13,Fixed-rerank@50,1283,0.0,39.559908328137865,72.86119577190279,25.278117221741077,0.526709046866696
0.0,120.0,13,Fixed-rerank@100,1283,0.000779423226812159,53.86142040919788,89.06743232959508,18.566164657425755,0.526709046866696
0.0,120.0,13,SOTA-SPLADE,1283,0.0,17.73016891229552,39.8072075098753,56.40104191599211,0.5825675173384139
0.0,120.0,13,SOTA-Qwen3,1283,0.036632891660171474,40.25294968382175,110.16987124457933,24.84289990807592,0.6339510056613291
0.0,120.0,13,StaticBest-cal,1283,0.036632891660171474,40.25294968382175,110.16987124457933,24.84289990807592,0.6339510056613291
0.0,120.0,13,CWC,1283,0.0,23.140391792879036,47.72011627554892,43.21448007236112,0.6095899981245658
0.0,120.0,17,BM25-only,1266,0.0,13.99336099605507,37.4247832223773,71.46245996811733,0.3886518311019451
0.0,120.0,17,Dense-only,1266,0.0,11.288899312304896,24.823743849992752,88.5825953740238,0.5157722762634627
0.0,120.0,17,Fixed-fusion(RRF),1266,0.0,27.229515927212567,60.39199512451887,36.7248541132023,0.49517155619731545
0.0,120.0,17,Fixed-rerank@50,1266,0.0,40.427426185137215,73.54273825578392,24.735683034099292,0.5094275714837314
0.0,120.0,17,Fixed-rerank@100,1266,0.0039494470774091624,54.905625237269916,89.76500399962069,18.21307007576339,0.5094275714837314
0.0,120.0,17,SOTA-SPLADE,1266,0.0,17.926746067454182,38.718423806130886,55.78257181962818,0.5601024755461173
0.0,120.0,17,SOTA-Qwen3,1266,0.036334913112164295,41.229563203344554,108.52862312458456,24.254440801809896,0.6218476634249014
0.0,120.0,17,StaticBest-cal,1266,0.036334913112164295,41.229563203344554,108.52862312458456,24.254440801809896,0.6218476634249014
0.0,120.0,17,CWC,1266,0.0,24.43909473956385,52.1984836935997,40.91804588740043,0.593029518340111
0.0,120.0,23,BM25-only,1311,0.0,13.142288515442296,36.37063084170222,76.09024857618914,0.402643990541475
0.0,120.0,23,Dense-only,1311,0.0,10.869164675940183,24.117948021739725,92.0033903077745,0.5266538224995216
0.0,120.0,23,Fixed-fusion(RRF),1311,0.0,25.993232597425457,58.33550449460745,38.47155201846832,0.508601726885421
0.0,120.0,23,Fixed-rerank@50,1311,0.0007627765064836003,38.967105365295524,71.56941258788109,25.662670876513438,0.5176373298002818
0.0,120.0,23,Fixed-rerank@100,1311,0.005339435545385202,53.26632733325891,87.76941258788108,18.77358643000737,0.5176373298002818
0.0,120.0,23,SOTA-SPLADE,1311,0.0,17.647315131629654,39.10727612674236,56.66584364483178,0.5752026853522589
0.0,120.0,23,SOTA-Qwen3,1311,0.034324942791762014,39.73194063143147,105.48414010554552,25.16866742745789,0.6297879546616754
0.0,120.0,23,StaticBest-cal,1311,0.034324942791762014,39.73194063143147,105.48414010554552,25.16866742745789,0.6297879546616754
0.0,120.0,23,CWC,1311,0.0,24.111483791026675,46.43069067969918,41.47401332356658,0.6030072549057119
0.0,120.0,29,BM25-only,1309,0.0,13.3156716774486,36.37109585106373,75.09947858609328,0.41278239437069353
0.0,120.0,29,Dense-only,1309,0.0,10.845343667780448,23.724624887108803,92.20546905957613,0.538091772798501
0.0,120.0,29,Fixed-fusion(RRF),1309,0.0,26.070943465440713,56.70518875122066,38.35687808251306,0.52864129662489
0.0,120.0,29,Fixed-rerank@50,1309,0.0,39.178708240569,70.51353041076659,25.524067660926963,0.5388899686130191
0.0,120.0,29,Fixed-rerank@100,1309,0.004583651642475172,53.53167997471721,86.33989010244606,18.68052712846479,0.5388899686130191
0.0,120.0,29,SOTA-SPLADE,1309,0.0,17.83279109820211,36.621475964784615,56.076471399971666,0.5835119361113634
0.0,120.0,29,SOTA-Qwen3,1309,0.03132161955691368,40.6070456882075,105.96218090504387,24.626268251039136,0.6260042127095291
0.0,120.0,29,StaticBest-cal,1309,0.03132161955691368,40.6070456882075,105.96218090504387,24.626268251039136,0.6260042127095291
0.0,120.0,29,CWC,1309,0.0,23.13360336633176,47.85008377999067,43.227161119887725,0.604616324889137
0.0,120.0,31,BM25-only,1351,0.0,13.329304159818138,36.59552149474621,75.0226709519129,0.3880036198373311
0.0,120.0,31,Dense-only,1351,0.0,10.764327067895609,23.849156219512224,92.8994440332903,0.5260637235753198
0.0,120.0,31,Fixed-fusion(RRF),1351,0.0,26.098576899703392,57.91975185275078,38.31626543634894,0.5013331672035904
0.0,120.0,31,Fixed-rerank@50,1351,0.0007401924500370096,39.13089251564861,70.95077318578959,25.555256619820153,0.5130579820454544
0.0,120.0,31,Fixed-rerank@100,1351,0.0029607698001480384,53.49052241942359,87.085691652596,18.694900606109577,0.5130579820454544
0.0,120.0,31,SOTA-SPLADE,1351,0.0,17.72072658971294,37.70999237895012,56.43109468098842,0.5686488001956516
0.0,120.0,31,SOTA-Qwen3,1351,0.0384900074019245,40.20644614319948,107.72094782441854,24.871633678798545,0.6216490461609235
0.0,120.0,31,StaticBest-cal,1351,0.0384900074019245,40.20644614319948,107.72094782441854,24.871633678798545,0.6216490461609235
0.0,120.0,31,CWC,1351,0.0,23.30007252433261,47.03898736387491,42.918321346668996,0.5968069679563948
0.15,120.0,13,BM25-only,1407,0.0,14.918534971135532,37.82852040603758,67.03071058483998,0.39973556297502294
0.15,120.0,13,Dense-only,1407,0.0,12.018412559252834,25.052181538194418,83.20566423143062,0.5347211446873701
0.15,120.0,13,Fixed-fusion(RRF),1407,0.0,28.864287805075374,61.36509434074164,34.64488736923432,0.5087176385953313
0.15,120.0,13,Fixed-rerank@50,1407,0.0,42.001425142328664,75.35123683416845,23.808715933122205,0.5254405241616765
0.15,120.0,13,Fixed-rerank@100,1407,0.0021321961620469083,56.57617993977002,90.99824098142983,17.67528315033963,0.5254405241616765
0.15,120.0,13,SOTA-SPLADE,1407,0.0,19.186642669821747,39.85272431746125,52.11959263581211,0.5863567241237455
0.15,120.0,13,SOTA-Qwen3,1407,0.042643923240938165,44.064872738307535,115.6844997778535,22.69381341321011,0.6380951606522058
