budget_ms,seed,n_cells,delta,n_items,n_cal_mean,n_cal_min,gamma_mean,R_cert,R_floor,R_statistical,Lhat_mean,realized_violation,ndcg10,valid,fraction
80.0,23,3,0.1,5396,345.6666666666667,187,4.083883872104075,0.10569790064785442,0.0048883067077382,0.10080959394011624,0.00309486715230115,0.003107734806629834,0.5818195904769773,True,0.75
80.0,29,3,0.1,5396,350.0,174,2.528165234558447,0.08153392156424508,0.004502148197745788,0.0770317733664993,0.0038314176245210726,0.0034674063800277394,0.576851204274172,True,0.75
80.0,31,3,0.1,5396,343.3333333333333,158,2.7505214582377597,0.10429902413594119,0.012481477577883444,0.09181754655805777,0.006871609403254973,0.010660247592847318,0.5562896437491168,True,0.75
80.0,13,3,0.05,5396,349.0,176,2.7503895204829782,0.09647109347346529,0.006654025108749517,0.08981706836471577,0.005681818181818181,0.010692177827799663,0.39809198374828053,True,0.75
80.0,17,3,0.05,5396,348.0,174,3.2406414728715958,0.08882562577634917,0.0,0.08882562577634917,0.0,0.0013831258644536654,0.4183656099430592,True,0.75
80.0,23,3,0.05,5396,345.6666666666667,187,4.083883872104075,0.12153399896948647,0.0048883067077382,0.11664569226174826,0.00309486715230115,0.003107734806629834,0.5818195904769773,True,0.75
80.0,29,3,0.05,5396,350.0,174,2.528165234558447,0.09377598546728058,0.004502148197745788,0.08927383726953478,0.0038314176245210726,0.0034674063800277394,0.576851204274172,True,0.75
80.0,31,3,0.05,5396,343.3333333333333,158,2.7505214582377597,0.117967881375609,0.012481477577883444,0.10548640379772556,0.006871609403254973,0.010660247592847318,0.5562896437491168,True,0.75
80.0,13,4,0.1,5396,261.75,17,4.760279662346388,0.147281098501292,0.006616431746553193,0.14066466675473882,0.00423728813559322,0.010692177827799663,0.39809198374828053,True,0.75
80.0,17,4,0.1,5396,261.0,26,3.64888221475178,0.10766690836721013,0.0,0.10766690836721013,0.0,0.0013836042891732965,0.41771465132532437,True,0.75
80.0,23,4,0.1,5396,259.25,21,8.234744821816586,0.20979052600151232,0.004889915974540152,0.20490061002697219,0.0023211503642258623,0.003107734806629834,0.5800918364324452,True,0.75
80.0,29,4,0.1,5396,262.5,32,3.4567710917217567,0.11909468085672037,0.004502148197745788,0.11459253265897457,0.0028735632183908046,0.0034662045060658577,0.5762729341786155,True,0.75
80.0,31,4,0.1,5396,257.5,23,2.5298350052196255,0.12691849564390295,0.01249843269978183,0.1144200629441211,0.005166507871693662,0.010660247592847318,0.5562896437491168,True,0.75
80.0,13,4,0.05,5396,261.75,17,4.760279662346388,0.16535194721296229,0.006616431746553193,0.1587355154664091,0.00423728813559322,0.010692177827799663,0.39809198374828053,True,0.75
80.0,17,4,0.05,5396,261.0,26,3.64888221475178,0.12139822297185132,0.0,0.12139822297185132,0.0,0.0013836042891732965,0.41771465132532437,True,0.75
80.0,23,4,0.05,5396,259.25,21,8.234744821816586,0.23734937797376449,0.004889915974540152,0.23245946199922432,0.0023211503642258623,0.003107734806629834,0.5800918364324452,True,0.75
80.0,29,4,0.05,5396,262.5,32,3.4567710917217567,0.1364503849729647,0.004502148197745788,0.13194823677521889,0.0028735632183908046,0.0034662045060658577,0.5762729341786155,True,0.75
80.0,31,4,0.05,5396,257.5,23,2.5298350052196255,0.13979291937031307,0.01249843269978183,0.12729448667053125,0.005166507871693662,0.010660247592847318,0.5562896437491168,True,0.75
80.0,13,2,0.1,7195,694.5,367,2.4225133314747977,0.04256898019447176,0.00375652674777674,0.03881245344669502,0.0009784735812133072,0.004411265693926026,0.44541540388891493,True,1.0
80.0,17,2,0.1,7195,691.5,388,2.366433820996243,0.037560312469486046,0.0019327266301404121,0.035627585839345624,0.0005025125628140704,0.004076086956521739,0.45273880063446226,True,1.0
80.0,23,2,0.1,7195,685.0,364,2.3905944268174566,0.031679741609549644,0.0,0.031679741609549644,0.0,0.0031418312387791743,0.5510370778026369,True,1.0
80.0,29,2,0.1,7195,677.0,333,2.3840784519620457,0.03318275213868819,0.0,0.03318275213868819,0.0,0.0006740815638692282,0.43261923879498726,True,1.0
80.0,31,2,0.1,7195,692.0,347,2.519360346127532,0.040771746352167675,0.001887865910275184,0.03888388044189249,0.00048216007714561236,0.0034048348655090228,0.3471577755986713,True,1.0
80.0,13,2,0.05,7195,694.5,367,2.4225133314747977,0.049155244021228964,0.00375652674777674,0.045398717273452224,0.0009784735812133072,0.004411265693926026,0.44541540388891493,True,1.0
80.0,17,2,0.05,7195,691.5,388,2.366433820996243,0.04374037056238793,0.0019327266301404121,0.041807643932247514,0.0005025125628140704,0.004076086956521739,0.45273880063446226,True,1.0
80.0,23,2,0.05,7195,685.0,364,2.3905944268174566,0.03763242286429706,0.0,0.03763242286429706,0.0,0.0031418312387791743,0.5510370778026369,True,1.0
80.0,29,2,0.05,7195,677.0,333,2.3840784519620457,0.039417851814417745,0.0,0.039417851814417745,0.0,0.0006740815638692282,0.43261923879498726,True,1.0
80.0,31,2,0.05,7195,692.0,347,2.519360346127532,0.047575608638065855,0.001887865910275184,0.045687742727790664,0.00048216007714561236,0.0034048348655090228,0.3471577755986713,True,1.0
